cid,acname,smiles,pIC50
146234750,IC50,CN1C2=C(CN(CC2)CCC34CCC(C3)(CC4)C(=O)O)N=C1C(=O)NC5=CC=CC(=C5Cl)C6=C(C(=CC=C6)NC(=O)C7=NC8=C(N7C)CCN(C8)CC9(CC9)C(=O)O)Cl,8.301029996
135146638,IC50,CN1C2=C(CN(CC2)CC34CCC(C3)(CC4)C(=O)O)N=C1C(=O)NC5=CC=CC(=C5Cl)C6=C(C(=CC=C6)NC(=O)C7=NC8=C(N7C)CCN(C8)C9CCC(CC9)O)Cl,10
146234792,IC50,CN1C2=C(CN(CC2)CCC34CCC(C3)(CC4)C(=O)O)N=C1C(=O)NC5=CC=CC(=C5Cl)C6=C(C(=CC=C6)NC(=O)C7=NC8=C(N7C)CCN(C8)C9CCOCC9)Cl,8.301029996
146234728,IC50,CN1C2=C(CN(CC2)CCCCC(=O)O)N=C1C(=O)NC3=CC=CC(=C3Cl)C4=C(C(=CC=C4)NC(=O)C5=NC6=C(N5C)CCN(C6)CCC78CCC(C7)(CC8)C(=O)O)Cl,8.301029996
146234731,IC50,CC1=C(C=CC=C1NC(=O)C2=NC3=C(N2C)CCN(C3)CCC45CCC(C4)(CC5)C(=O)O)C6=C(C(=CC=C6)NC(=O)C7=NC8=C(N7C)CCN(C8)C[C@H](C)O)C,8.301029996
146234718,IC50,CC1=C(C=CC=C1NC(=O)C2=NC3=C(N2C)CCN(C3)CCC45CCC(C4)(CC5)C(=O)O)C6=C(C(=CC=C6)NC(=O)C7=NC8=C(N7C)CCN(C8)C[C@@H](C)O)C,8.301029996
135147803,IC50,CC1=C(C=CC=C1C2=C(C(=CC=C2)C3=NC4=C(O3)C(=CC(=C4)CN5CC[C@H](C5)C(=O)O)Cl)C)COC6=C(C=C(C(=C6)OCC7=CC(=CN=C7)C#N)CNCCO)Cl,7.259637311
137486990,IC50,CC1=C(C=CC=C1C2=C(C(=CC=C2)OCCCN3CC[C@H](C3)O)C)COC4=C(C=C5CN[C@@H](CCCCNC(=O)C6=CC(=CC(=C6)C#N)COC5=C4)C(=O)O)Cl,7
146234711,IC50,CN1C2=C(CN(CC2)CCC34CCC(C3)(CC4)C(=O)O)N=C1C(=O)NC5=CC=CC(=C5Cl)C6=C(C(=CC=C6)NC(=O)C7=NC8=C(N7C)CCN(C8)C9CCOCC9)C#N,8.301029996
146234778,IC50,CC1=C(C=CC=C1NC(=O)C2=NC3=C(N2C)CCN(C3)CCC45CCC(C4)(CC5)C(=O)O)C6=C(C(=CC=C6)NC(=O)C7=NC8=C(N7C)CCN(C8)C9CCOCC9)Cl,8.301029996
146234752,IC50,CC1=C(C=CC=C1NC(=O)C2=NC3=C(N2C)CCN(C3)C4CCOCC4)C5=C(C(=CC=C5)NC(=O)C6=NC7=C(N6C)CCN(C7)CCC89CCC(C8)(CC9)C(=O)O)Cl,8.301029996
146234722,IC50,CN1C2=C(CN(CC2)CCC34CCC(C3)(CC4)C(=O)O)N=C1C(=O)NC5=CC=CC(=C5Cl)C6=C(C(=CC=C6)NC(=O)C7=NC8=C(N7C)CCN(C8)CC91CC(C9)(C1)C(=O)O)Cl,8.301029996
137496254,IC50,CC1=C(C=CC=C1C2=C(C(=CC=C2)OCCCN3CCC(CC3)F)C)COC4=C(C=C5CN[C@@H](CCCCNC(=O)C6=CC(=CC(=C6)C#N)COC5=C4)C(=O)O)Cl,7
137496290,IC50,CC1=C(C=CC=C1C2=C(C(=CC=C2)OCCCN3CCC(CC3)O)C)COC4=C(C=C5CN[C@@H](CCCCNC(=O)C6=CC(=CC(=C6)C#N)COC5=C4)C(=O)O)Cl,7
146234786,IC50,CN1C2=C(CN(CC2)CCCCC(=O)N(C)C)N=C1C(=O)NC3=CC=CC(=C3Cl)C4=C(C(=CC=C4)NC(=O)C5=NC6=C(N5C)CCN(C6)CCC78CCC(C7)(CC8)C(=O)O)Cl,8.301029996
146234723,IC50,CC1=C(C=CC=C1NC(=O)C2=NC3=C(N2C)CCN(C3)CCC45CCC(C4)(CC5)C(=O)O)C6=C(C(=CC=C6)NC(=O)C7=NC8=C(N7C)CCN(C8)C9CCN(CC9)C(=O)N)Cl,8.301029996
146234782,IC50,CC1=C(C=CC=C1NC(=O)C2=NC3=C(N2C)CCN(C3)C4CCN(CC4)C(=O)N)C5=C(C(=CC=C5)NC(=O)C6=NC7=C(N6C)CCN(C7)CCC89CCC(C8)(CC9)C(=O)O)Cl,8.301029996
137496145,IC50,CC1=C(C=CC=C1C2=C(C(=CC=C2)OCCCN3CCC(CC3)O)C)COC4=C(C=C5CN[C@@H](CCCCCCNC(=O)C6=CN=CC(=C6)COC5=C4)C(=O)O)Cl,7
146234762,IC50,CC1=C(C=CC=C1NC(=O)C2=NC3=C(N2C)CCN(C3)CCC45CCC(C4)(CC5)C(=O)O)C6=C(C(=CC=C6)NC(=O)C7=NC8=C(N7C)CCN(C8)C9CCOCC9)C,8.301029996
146234774,IC50,CN1C2=C(CN(CC2)CCC3=CC=C(C=C3)C(=O)O)N=C1C(=O)NC4=CC=CC(=C4Cl)C5=C(C(=CC=C5)NC(=O)C6=NC7=C(N6C)CCN(C7)CCC89CCC(C8)(CC9)C(=O)O)Cl,8.301029996
146234748,IC50,CN1C2=C(CN(CC2)CCC34CCC(C3)(CC4)C(=O)O)N=C1C(=O)NC5=CC=CC(=C5Cl)C6=C(C(=CC=C6)NC(=O)C7=NC8=C(N7C)CCN(C8)CC91CCC(C9)(CC1)C(=O)O)Cl,8.301029996
146234781,IC50,CN1C2=C(CN(CC2)CCC3CCC(CC3)C(=O)O)N=C1C(=O)NC4=CC=CC(=C4Cl)C5=C(C(=CC=C5)NC(=O)C6=NC7=C(N6C)CCN(C7)CCC89CCC(C8)(CC9)C(=O)O)Cl,8.301029996
135147833,IC50,CC1=C(C=CC=C1C2=C(C(=CC=C2)C3=NC4=C(O3)C(=CC(=C4)CN5CC[C@H](C5)C(=O)O)Cl)C)COC6=C(C=C(C(=C6)OCC7=CC(=CN=C7)C#N)CN8CCCC[C@H]8C(=O)O)Cl,7.259637311
146234740,IC50,CC1=C(C=CC=C1NC(=O)C2=NC3=C(N2C)CCN(C3)CCC4=CC=C(C=C4)C(=O)O)C5=C(C(=CC=C5)NC(=O)C6=NC7=C(N6C)CCN(C7)CCC89CCC(C8)(CC9)C(=O)O)Cl,8.301029996
146234738,IC50,CC1=C(C=CC=C1NC(=O)C2=NC3=C(N2C)CCN(C3)CCC45CCC(C4)(CC5)C(=O)O)C6=C(C(=CC=C6)NC(=O)C7=NC8=C(N7C)CCN(C8)CCC9=CC=C(C=C9)C(=O)O)Cl,8.124938737
146234724,IC50,CN1C2=C(CN(CC2)CCC34CCC(C3)(CC4)C(=O)O)N=C1C(=O)NC5=CC=CC(=C5Cl)C6=C(C(=CC=C6)NC(=O)C7=NC8=C(N7C)CCN(C8)CC91CCC(C9)(CC1)C(=O)O)C#N,8.301029996
146234768,IC50,CN1C2=C(CN(CC2)CCC34CCC(C3)(CC4)C(=O)O)N=C1C(=O)NC5=CC=CC(=C5Cl)C6=C(C(=CC=C6)NC(=O)C7=NC8=C(N7C)CCN(C8)CCC91CCC(C9)(CC1)C(=O)O)Cl,8.301029996
146234747,IC50,CN1C2=C(CN(CC2)CCC34CCC(C3)(CC4)C(=O)O)N=C1C(=O)NC5=CC=CC(=C5Cl)C6=C(C(=CC=C6)NC(=O)C7=NC8=C(N7C)CCN(C8)CC91CCC(CC9)(CC1)C(=O)O)Cl,8.301029996
146234716,IC50,CC1=C(C=CC=C1NC(=O)C2=NC3=C(N2C)CCN(C3)CCC45CCC(C4)(CC5)C(=O)O)C6=C(C(=CC=C6)NC(=O)C7=NC8=C(N7C)CCN(C8)CC91CCC(C9)(CC1)C(=O)O)Cl,8.301029996
146234764,IC50,CC1=C(C=CC=C1NC(=O)C2=NC3=C(N2C)CCN(C3)CC45CCC(C4)(CC5)C(=O)O)C6=C(C(=CC=C6)NC(=O)C7=NC8=C(N7C)CCN(C8)CCC91CCC(C9)(CC1)C(=O)O)Cl,8.301029996
146234769,IC50,CN1C2=C(CN(CC2)CCC34CCC(C3)(CC4)C(=O)O)N=C1C(=O)NC5=CC=CC(=C5C#N)C6=C(C(=CC=C6)NC(=O)C7=NC8=C(N7C)CCN(C8)CCC91CCC(C9)(CC1)C(=O)O)Cl,8.301029996
146234784,IC50,CC1=C(C=CC=C1NC(=O)C2=NC3=C(N2C)CCN(C3)CCC45CCC(C4)(CC5)C(=O)O)C6=C(C(=CC=C6)NC(=O)C7=NC8=C(N7C)CCN(C8)CCC91CCC(C9)(CC1)C(=O)O)Cl,8.301029996
146234776,IC50,CC1=C(C=CC=C1NC(=O)C2=NC3=C(N2C)CCN(C3)CCC45CCC(C4)(CC5)C(=O)O)C6=C(C(=CC=C6)NC(=O)C7=NC8=C(N7C)CCN(C8)CC91CCC(C9)(CC1)C(=O)O)C,8.301029996
146234791,IC50,CC1=C(C=CC=C1NC(=O)C2=NC3=C(N2C)CCN(C3)CCC45CCC(C4)(CC5)C(=O)O)C6=C(C(=CC=C6)NC(=O)C7=NC8=C(N7C)CCN(C8)CCC91CCC(C9)(CC1)C(=O)O)C,8.301029996
132085819,IC50,CC1=C(C=CN=C1C2=NC3=C(S2)CNCC3)C4=CC=CC=C4,7
132085768,IC50,CC1=C(C=CC=C1C2=NC3=C(O2)CNCC3)C4=CC=CC=C4,7
132085757,IC50,CC1=C(C=CC=C1C2=NC3=C(O2)CCNC3)C4=CC=CC=C4,7
132085798,IC50,CC1=C(C=CN=C1C2=NC3=C(S2)CNCC3)C4=CC(=CC=C4)OC,7
132085789,IC50,CC1=C(C=CC=C1C2=CCCCC2)C3=NC4=C(S3)CNCC4,7
132085868,IC50,CC1=C(C=CN=C1C2=NC3=C(S2)CNCC3)C4=CC5=C(C=C4)OCCO5,7
132085772,IC50,CC1=C(C=CC=C1C2=NC3=C(S2)CNCC3)C4=CC(=CC=C4)C(=O)N,7
132085846,IC50,CC1=C(C=CC=C1C2=NC3=C(O2)CCN(C3)C)C4=CC=CC=C4,7
132085758,IC50,CC1=C(C=CC=C1C2=NC3=C(S2)CNCC3)C4=CC(=CC=C4)OC,7
132085836,IC50,CC1=C(C=CC=C1C2=NC3=C(S2)CN(CC3)C)C4=CC=CC=C4,7
132085800,IC50,C1CNCC2=C1N=C(S2)C3=CC=CC(=C3C#N)C4=CC5=C(C=C4)OCCO5,7
132085767,IC50,CC1=C(C=CC=C1C2=NC3=C(S2)CNCC3)C4=C(C(=CC(=C4F)OC)OC)F,7
132085886,IC50,CC1=C(C=CC=C1C2=NC3=C(S2)CNCC3)C4=C5C=NN(C5=CC=C4)C,7
132085792,IC50,CC1=C(C=CC=C1C2=NC3=C(S2)CNCC3)C4=CC=CC(=C4)CC(=O)N,7
132085844,IC50,CC1=C(C=CC=C1C2=NC3=C(S2)CNCC3)C4=CC(=CC(=C4)OC)OC,7
132085808,IC50,CC1=C(C=CC=C1C2=NC3=C(S2)CN(CC3)CCO)C4=CC=CC=C4,7
132085779,IC50,CCOC1=CC=CC(=C1)C2=C(C(=CC=C2)C3=NC4=C(S3)CNCC4)C,7
132229978,IC50,C1CNCC2=C1N=C(S2)C(=O)NC3=CC=CC(=C3C#N)C4=CC5=C(CCO5)C=C4,7
132229919,IC50,C1CNCC2=C1N=C(S2)C(=O)NC3=CC=CC(=C3C#N)C4=CC5=C(C=C4)OCCO5,7
129019437,IC50,CC1=C(C=CC=C1C2=NN3C=C(C=C(C3=N2)Cl)CNCCO)C4=CC=CC=C4,7
129019479,IC50,CC1=C(C=CC=C1C2=CN3C=C(N=CC3=N2)CNCCO)C4=CC=CC=C4,7
129019434,IC50,CC1=C(C=CC=C1C2=NN3C=C(C=CC3=N2)CNCCO)C4=CC=CC=C4,7
129019504,IC50,CC1=C(C=CC=C1C2=NN3C=CC(=CC3=N2)CNCCO)C4=CC=CC=C4,7
129019483,IC50,CC1=C(C=CC=C1C2=NN3C(=NC(=CC3=N2)CNCCO)C)C4=CC=CC=C4,7
132085903,IC50,CC1=C(C=CC=C1C2=NC3=C(S2)CN(CC3)C[C@H](C)O)C4=CC=CC=C4,7
132166476,IC50,CC1=C(C=CC=C1N2CCC(CC2)NC3CC(C3)O)C4=CC=CC=C4,6.522878745
132085759,IC50,CC1=C(C=CC=C1C2=NC3=C(S2)CN(CC3)CCCC(=O)O)C4=CC=CC=C4,7
129019433,IC50,C1COC2=C(O1)C=CC(=C2)C3=C(C(=CC=C3)C4=NN5C=C(C=C(C5=N4)Cl)CNCCO)C#N,7
129137953,IC50,CC1=CC(=CC2=C1OC(=N2)C3=CC=CC(=C3C#N)C4=CC=CC=C4)CNCCO,8
129244836,IC50,C1=CC=C(C=C1)C2=C(C(=CC=C2)NC3=NC=CC4=CC(=CN=C43)CNCCO)C#N,8
139430022,IC50,COC1=NC(=CN=C1CN)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=CN=C(C(=N4)OC)CN)Cl,9.134896025
129019508,IC50,CC1=C(C=CC=C1C2=NN3C=C(C=C(C3=N2)CC#N)CNCCO)C4=CC=CC=C4,7
139430153,IC50,CNC1=NC(=CN=C1CN)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=CN=C(C(=N4)NC)CN)Cl,8.170053304
117941713,IC50,CC1=C(C=CC=C1C2=CC=CC=C2)COC3=C(C=C(C=C3)CN[C@H](C)C(=O)O)Cl,7.74878644
129137940,IC50,CC1=CC(=CC2=C1OC(=N2)C3=CC=CC(=C3C)C4=CC=CC=C4)CNCCO,8
129244876,IC50,CC1=C(C=CC=C1NC2=NC=CC3=CC(=CN=C32)CNCCO)C4=CC=CC=C4,8
129244843,IC50,C1CCC(=CC1)C2=C(C(=CC=C2)NC3=NC=CC4=CC(=CN=C43)CNCCO)C#N,7.5
162645242,IC50,CC1=C(C=CC=C1C2=CC=CC=C2)CNC3=NC=C(C(=C3)OC)CN[C@H](CO)C(=O)O,5.579714115
162657958,IC50,CC1=C(C=CC=C1C2=CC=CC=C2)CNC3=NC(=C(C=C3)CN[C@H](CO)C(=O)O)OC,5.343326954
129244872,IC50,CC1=C(C=CC=C1NC2=NC=CC3=CC(=CN=C32)CNCCO)C4=CCCCC4,8
132166352,IC50,CC1=C(C=CC=C1N2CCC(CC2)NC3CCC(CC3)O)C4=CC=CC=C4,6.522878745
129019461,IC50,C1COC2=C(O1)C=CC(=C2)C3=C(C(=CC=C3)C4=NN5C=C(C=C(C5=N4)C#N)CNCCO)C#N,7
129138009,IC50,CC1=C(C=CC=C1C2=NC3=C(O2)C=C(C(=C3)CNCCO)OCC#N)C4=CC=CC=C4F,8
139429906,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=CN=C(C(=N4)OC)CN)Cl)CN,8.262807357
129137952,IC50,CC1=C(C=CC=C1C2=NC3=C(O2)C=C(C(=C3)CNCCO)OCC#N)C4=CC=CC=C4,8
129244856,IC50,CC1=C(C=CC=C1NC2=NC=CC3=C(C(=CN=C32)CNCCO)OC)C4=CC=CC=C4,8
162668821,IC50,CC1=C(C=CC=C1C2=CC=CC=C2)CNC3=C(C=C(C(=C3)OC)CN[C@H](CO)C(=O)O)Cl,6.970616222
132166336,IC50,COC1CC(C1)NC2CCN(CC2)C3=CC=CC(=C3C#N)C4=CC5=C(C=C4)OCCO5,6.522878745
132166364,IC50,C1CN(CCC1NC2CC(C2)CO)C3=CC=CC(=C3C#N)C4=CC5=C(C=C4)OCCO5,6.522878745
132166339,IC50,C1CC(COC1)NC2CCN(CC2)C3=CC=CC(=C3C#N)C4=CC5=C(C=C4)OCCO5,6.761439373
162667495,IC50,CC1=C(C=CC=C1C2=CC=CC=C2)CNC3=NC(=C(C=C3)CNCCNC(=O)C)OC,5.372326968
132166413,IC50,CC1=C(C=CC=C1N2CCC(CC2)NC3CCC(CC3)C#N)C4=CC=CC=C4,6.522878745
132166467,IC50,CC1=C(C=CC=C1N2CCC(CC2)NC3CCC(CC3)C(=O)O)C4=CC=CC=C4,6.522878745
132166442,IC50,CC1=C(C=CC=C1N2CCC(CC2)NC3CCCC(C3)C(=O)O)C4=CC=CC=C4,6.522878745
129019438,IC50,C1COC2=C(O1)C=CC(=C2)C3=C(C(=CC=C3)C4=NN5C=C(C=C(C5=N4)CC#N)CNCCO)C#N,7
134165074,IC50,C1CC2=C([C@H]1OC3=C(C=C(C(=C3)OCC4=CC(=CN=C4)C#N)CN[C@@H](CO)C(=O)O)Cl)C=CC=C2Br,4.989276135
139430482,IC50,COC1=NC(=CN=C1CN)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=CN=C(C(=N4)OC)C5=NCCN5)Cl,9.928117993
129138014,IC50,CC1=CC(=CC2=C1OC(=N2)C3=CC=CC(=C3C#N)C4=CC5=C(C=C4)OCCO5)CNCCO,8
129244837,IC50,C1COC2=C(O1)C=CC(=C2)C3=C(C(=CC=C3)NC4=NC=CC5=CC(=CN=C54)CNCCO)C#N,8
139430189,IC50,COC1=C(C=CC(=C1)C2=C(C(=CC=C2)C3=C(C(=CC=C3)C4=CN=C(C(=N4)OC)CN)Cl)Cl)CN,8.772113295
139429409,IC50,C[C@@H](C1=NC=C(N=C1OC)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=CN=C(C(=N4)OC)[C@H](C)N)Cl)N,9.534617149
139429410,IC50,C[C@H](C1=NC=C(N=C1OC)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=CN=C(C(=N4)OC)[C@@H](C)N)Cl)N,9.056011125
139430192,IC50,CNCC1=NC=C(N=C1OC)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=CN=C(C(=N4)OC)CNC)Cl,9.756961951
134164980,IC50,COC1=CC(=C(C=C1CN[C@@H](CO)C(=O)O)Cl)O[C@H]2CCC3=C(C=CC=C23)C4=CC=CC=C4,6.522878745
129244849,IC50,CC1=C(C=CC=C1NC2=NC=CC3=C(C=CN=C32)CNCCO)C4=CC5=C(C=C4)OCCO5,8
129244904,IC50,CC1=C(C=CC=C1NC2=NC=CC3=CC(=CN=C32)CNCCO)C4=CC5=C(C=C4)OCCO5,8
129019491,IC50,CC1=C(C=CC=C1C2=NN3C=C(C=C(C3=N2)CCCC#N)CNCCO)C4=CC=CC=C4,7
139429838,IC50,CNCC1=NC=C(N=C1NC)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=CN=C(C(=N4)NC)CNC)Cl,8.872895202
118434657,IC50,CC1=C(C=CC=C1C2=CC=CC=C2)COC3=CC(=C(C=C3)CNCCNC(=O)C)OC,5.626770478
139429395,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=CN=C(C(=N4)OC)C5=NCCN5)Cl)CN,9.721246399
139430481,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=CN=C(C(=N4)OC)CN)Cl)C5=NCCN5,10.19382003
155567191,IC50,CC1=C(C=CC=C1C2=CC3=C(C=C2)OCCO3)/C=C/C4=C(C=C(C=N4)CNC(CO)C(=O)O)C(F)(F)F,7.443697499
139430341,IC50,COC1=NC(=CN=C1CN)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=CN=C(C(=N4)OC)CN5CC(C5)O)Cl,9.920818754
134165040,IC50,C1CC2=C(C=CC=C2[C@H]1OC3=C(C=C(C(=C3)OCC(=O)N)CN[C@@H](CO)C(=O)O)Cl)C4=CC=CC=C4F,4.989276135
147980044,IC50,CC1=C(C=CC=C1C2=CC=CC=C2)/C=C/C3=C(C=CC(=C3)CN[C@@](C)(CO)C(=O)O)C(F)(F)F,7.625712192
134164994,IC50,COC1=CC=CC(=C1F)C2=C3CC[C@@H](C3=CC=C2)OC4=C(C=C(C(=C4)OC)CN5CC(C5)O)Cl,4.989276135
134165176,IC50,CCOC1=CC(=C(C=C1CN[C@@H](CO)C(=O)O)Cl)O[C@H]2CCC3=C(C=CC=C23)C4=CC=CC=C4F,7
134165179,IC50,COC1=CC=CC(=C1F)C2=C3CC[C@@H](C3=CC=C2)OC4=C(C=C(C(=C4)OC)CN[C@@H](CO)C(=O)O)Cl,7
156011688,IC50,CC1=C(C=CC=C1C2=CC=CC=C2)COC3=CC4=C(C=C3)C=C(C=C4)CNCCO,5
129240470,IC50,CC1=CC(=NC=C1CN2CCCC[C@H]2C(=O)O)C(=O)NC3=CC=CC(=C3C)C4=CC=CC=C4,8
147007724,IC50,CC1=C(C=C(C=C1)CN[C@@](C)(CO)C(=O)O)/C=C/C2=C(C(=CC=C2)C3=CC=CC=C3)C,7.462409073
117942019,IC50,CC1=C(C=CC=C1C2=CC3=C(C=C2)OCO3)COC4=CC(=C(C(=C4)OC)CN[C@H](C)C(=O)O)OC,6.255707017
117941618,IC50,CC1=C(C=CC=C1C2=CC(=CC(=C2)F)OC)COC3=CC(=C(C(=C3)OC)CN[C@H](C)C(=O)O)OC,6.36925556
146586206,IC50,CC1=C(C=CC=C1C2=CC=CC=C2)COC3=CC4=C(C=C3)[C@H]([C@H](C4)O)NCCNC(=O)C,5.630289071
146586202,IC50,CC1=C(C=CC=C1C2=CC=CC=C2)COC3=CC4=C(C=C3)[C@@H]([C@H](C4)O)NCCNC(=O)C,6.729960456
117942027,IC50,CC1=C(C=CC=C1C2=CC=CC=C2)COC3=CC(=C(C(=C3)OC)CNC[C@H](CC(=O)O)O)OC,7.27572413
162646977,IC50,CCOC1=C(C=C(C(=C1)NCC2=C(C(=CC=C2)C3=CC=CC=C3)C)C)CN[C@H](CO)C(=O)O,6.459670525
117941533,IC50,CC1=C(C=CC=C1C2=CC=CC=C2)COC3=CC(=C(C(=C3)OC)CNC(CO)(CO)CO)OC,7.74878644
139430102,IC50,COC1=NC(=CN=C1C2=NCCN2)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)C6=NCCN6)Cl,10.19382003
139429445,IC50,C1C(CN1CC2=NC=C(N=C2Cl)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)Cl)CN6CC(C6)O)Cl)O,9.324221658
135165134,IC50,CN1C2=C(CNCC2)N=C1C(=O)NC3=CC=CC(=C3C#N)C4=C(C(=CC=C4)NC(=O)C5=NC6=C(S5)CNCC6)Cl,9.629818656
139415864,IC50,C1C(CN1CC2=CN=C(C=N2)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=NC=C(N=C5)CN6CC(C6)O)Cl)O,8.378823718
135146741,IC50,CN1C2=C(CNCC2)N=C1C(=O)NC3=CC=CC(=C3C#N)C4=C(C(=CC=C4)NC(=O)C5=CN6CCNCC6=N5)Cl,9.629818656
135146548,IC50,CN1C2=C(CNCC2)N=C1C(=O)NC3=CC=CC(=C3C#N)C4=C(C(=CC=C4)NC(=O)C5=NN6CCNCC6=C5)Cl,9.629818656
139430347,IC50,CC1(CN(C1)CC2=NC=C(N=C2OC)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=CN=C(C(=N5)OC)CN)Cl)O,9.742321425
139430484,IC50,COC1=NC(=CN=C1CN)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=CN=C(C(=N4)OC)CN5CC[C@@H](C5)O)Cl,9.537602002
139430475,IC50,COC1=NC(=CN=C1CN)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=CN=C(C(=N4)OC)CN5CC[C@H](C5)O)Cl,9.288192771
135146599,IC50,CN1C2=C(CNCC2)N=C1C(=O)NC3=CC=CC(=C3Cl)C4=C(C(=CC=C4)NC(=O)C5=NC6=C(N5C)CCNC6)Cl,9.629818656
134164996,IC50,COC1=CC(=C(C=C1CN2CC(C2)O)Cl)O[C@H]3CCC4=C(C=CC=C34)C5=CC6=C(C=C5)OCCO6,4.989276135
134164906,IC50,COC1=CC(=C(C=C1CN[C@@H](CO)C(=O)O)Cl)O[C@H]2CCC3=C(C=CC=C23)C4=CC5=C(C=C4)OCCO5,7
171347577,IC50,CC1=C(C=CC=C1C2=CC3=C(C=C2)OCCO3)COC4=C(C=CC(=C4)CNCC(CC(=O)O)O)C(F)(F)F,7.55562952
129138000,IC50,CC1=CC(=CC2=C1OC(=N2)C3=CC=CC(=C3C)C4=CC=CC=C4)CN5CCCC[C@H]5C(=O)O,8
132183783,IC50,C[C@H]([C@@H](C(=O)O)NCC1=CC(=C(C=C1OCC2CC2)OCC3=C(C(=CC=C3)C4=CC=CC=C4)Br)Cl)O,7.991399828
134165005,IC50,CCCOC1=CC(=C(C=C1CN[C@@H](CO)C(=O)O)Cl)O[C@H]2CCC3=C(C=CC=C23)C4=CC=CC=C4F,6.522878745
134165061,IC50,CCOC1=CC(=C(C=C1CNC(C)(CO)C(=O)O)Cl)O[C@H]2CCC3=C(C=CC=C23)C4=CC=CC=C4F,6.522878745
134164965,IC50,CCOC1=CC(=C(C=C1CN[C@@H](CO)C(=O)O)Cl)O[C@H]2CCC3=C(C=CC=C23)C4=C(C(=CC=C4)OC)F,7
132183440,IC50,CC(=O)NCCNCC1=CC(=C(C=C1OCC2CC2)OCC3=C(C(=CC=C3)C4=CC=CC=C4)Br)Cl,5.96965108
139430191,IC50,CN(C)CC1=NC=C(N=C1OC)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=CN=C(C(=N4)OC)CN(C)C)Cl,9.530177984
139430101,IC50,COC1=NC(=CN=C1CNCCO)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=CN=C(C(=N4)OC)CNCCO)Cl,9.585026652
139429841,IC50,CNCC1=NC=C(N=C1NC)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=CN=C(C(=N4)NC)CN5CCC5)Cl,9.431798276
139429400,IC50,COC1=NC(=CN=C1CNCCO)C2=CC=CC(=C2F)C3=C(C(=CC=C3)C4=CN=C(C(=N4)OC)CNCCO)Cl,9.671620397
134165020,IC50,CC(C)OC1=CC(=C(C=C1CN[C@@H](CO)C(=O)O)Cl)O[C@H]2CCC3=C(C=CC=C23)C4=CC=CC=C4,4.989276135
134165060,IC50,CCOC1=CC(=C(C=C1CNC(CO)(CO)CO)Cl)O[C@H]2CCC3=C(C=CC=C23)C4=CC=CC=C4F,7
171351474,IC50,CC1=C(C=CC=C1C2=CC=CC=C2)COC3=CC(=C(C(=C3)OC)CCCC4CC(=O)N4)OC,7.701152407
139429840,IC50,CNC1=NC(=CN=C1CN(C)C)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=CN=C(C(=N4)NC)CN(C)C)Cl,10.09151498
129137936,IC50,CC1=C(C=CC=C1C2=NC3=C(O2)C=C(C(=C3)CNCCO)OCC4=CC=CC=N4)C5=CC=CC=C5,8
129137933,IC50,CC1=C(C=CC=C1C2=NC3=C(O2)C=C(C(=C3)CN4CCCC[C@H]4C(=O)O)OCC#N)C5=CC=CC=C5,8
139430483,IC50,COC1=NC(=CN=C1CN)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=CN=C(C(=N4)OC)CN5CC[C@@H](C5)C(=O)O)Cl,9.354577731
135146661,IC50,CN1C2=C(CNCC2)N=C1C(=O)NC3=CC=CC(=C3C#N)C4=C(C(=CC=C4)NC(=O)C5=NC6=C(N5C)CCNC6)Cl,9.629818656
139430416,IC50,COC1=NC(=CN=C1CN)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=CN=C(C(=N4)OC)CNC[C@@H]5CCC(=O)N5)Cl,9.823908741
134164904,IC50,C1CC2=C(C=CC=C2[C@H]1OC3=C(C=C(C(=C3)OCC4CC4)CN[C@@H](CO)C(=O)O)Cl)C5=CC=CC=C5F,6.522878745
